,Source,Label,Target
23881,Q14232,statement/Q127992-e31308e6-4a92-cba0-019c-865560c4bc8c,http://www.wikidata.org/entity/statement/Q127992-e31308e6-4a92-cba0-019c-865560c4bc8c
23882,Q14232,statement/Q127992-e6da9347-4388-ed74-5bcb-366e2493a36f,http://www.wikidata.org/entity/statement/Q127992-e6da9347-4388-ed74-5bcb-366e2493a36f
23883,Q14232,statement/Q127992-f289f2a6-49a5-d86f-291c-c459bf946493,http://www.wikidata.org/entity/statement/Q127992-f289f2a6-49a5-d86f-291c-c459bf946493
23884,Q14232,statement/Q127992-f4a89651-43de-a85a-a051-d95a32d191e1,http://www.wikidata.org/entity/statement/Q127992-f4a89651-43de-a85a-a051-d95a32d191e1
23885,Q14232,statement/Q127992-f58fb39e-4c1f-3efc-0685-c72123750aec,http://www.wikidata.org/entity/statement/Q127992-f58fb39e-4c1f-3efc-0685-c72123750aec
23886,Q14232,statement/Q127992-f86ee3ad-466a-f167-0081-bfd87ef33331,http://www.wikidata.org/entity/statement/Q127992-f86ee3ad-466a-f167-0081-bfd87ef33331
23887,Q14232,statement/Q127992-F2F03256-E97D-407A-8729-A0A635297514,http://www.wikidata.org/entity/statement/Q127992-F2F03256-E97D-407A-8729-A0A635297514
23888,Q14232,statement/Q127992-FA298A2E-4ED4-494C-9AEC-F786F9113942,http://www.wikidata.org/entity/statement/Q127992-FA298A2E-4ED4-494C-9AEC-F786F9113942
23889,Q14232,statement/Q127992-fc6f7e65-4005-91ae-a0b5-5bcbaf1635e8,http://www.wikidata.org/entity/statement/Q127992-fc6f7e65-4005-91ae-a0b5-5bcbaf1635e8
23890,Q14232,statement/Q127992-FF68290A-B8CF-4369-AA99-5C1F8CDE225B,http://www.wikidata.org/entity/statement/Q127992-FF68290A-B8CF-4369-AA99-5C1F8CDE225B
23891,Q14232,statement/Q127992-2188F8E2-6247-4972-B507-83BED233F184,http://www.wikidata.org/entity/statement/Q127992-2188F8E2-6247-4972-B507-83BED233F184
23892,Q14232,statement/Q127992-286CC020-6AD7-44C6-BD4B-B701A764447F,http://www.wikidata.org/entity/statement/Q127992-286CC020-6AD7-44C6-BD4B-B701A764447F
23893,Q14232,statement/Q127992-2BAE9854-9A1F-47BE-82B1-353FAB8E2E2D,http://www.wikidata.org/entity/statement/Q127992-2BAE9854-9A1F-47BE-82B1-353FAB8E2E2D
23894,Q14232,statement/Q127992-30B8416C-3567-40CF-AFEA-72EE4A4B8144,http://www.wikidata.org/entity/statement/Q127992-30B8416C-3567-40CF-AFEA-72EE4A4B8144
23895,Q14232,statement/Q127992-4BB6F49C-B61F-4E9D-8817-75C7623DE272,http://www.wikidata.org/entity/statement/Q127992-4BB6F49C-B61F-4E9D-8817-75C7623DE272
23896,Q14232,statement/Q127992-4C0EA1F6-8636-408E-9E9D-DFF07AA70E68,http://www.wikidata.org/entity/statement/Q127992-4C0EA1F6-8636-408E-9E9D-DFF07AA70E68
23897,Q14232,statement/Q127992-5E74E856-3842-4BC3-8521-3DC771574693,http://www.wikidata.org/entity/statement/Q127992-5E74E856-3842-4BC3-8521-3DC771574693
23898,Q14232,statement/Q127992-617D04FC-9DCE-4600-9A50-DEAAEA7AAFEC,http://www.wikidata.org/entity/statement/Q127992-617D04FC-9DCE-4600-9A50-DEAAEA7AAFEC
23899,Q14232,statement/Q127992-63112B8B-4A08-44A3-A353-403DC738DAA6,http://www.wikidata.org/entity/statement/Q127992-63112B8B-4A08-44A3-A353-403DC738DAA6
23900,Q14232,statement/Q127992-8AE75EE9-F2FF-4568-AF99-711D5B1B8A46,http://www.wikidata.org/entity/statement/Q127992-8AE75EE9-F2FF-4568-AF99-711D5B1B8A46
23901,Q14232,statement/Q127992-9DED7EB6-B1CE-48CF-9573-B3060561679E,http://www.wikidata.org/entity/statement/Q127992-9DED7EB6-B1CE-48CF-9573-B3060561679E
23902,Q14232,statement/Q127992-A37AB7BE-428F-47D8-B864-969F095F7FC8,http://www.wikidata.org/entity/statement/Q127992-A37AB7BE-428F-47D8-B864-969F095F7FC8
23903,Q14232,statement/Q127992-B74FACB4-57AF-4D39-9202-38B732A97549,http://www.wikidata.org/entity/statement/Q127992-B74FACB4-57AF-4D39-9202-38B732A97549
23904,Q14232,statement/Q127992-BBC03D36-E715-471F-B23E-6860D2A37732,http://www.wikidata.org/entity/statement/Q127992-BBC03D36-E715-471F-B23E-6860D2A37732
23905,Q14232,statement/Q127992-CCFE47B4-6FD9-4EEC-A552-2A1EE24F0E47,http://www.wikidata.org/entity/statement/Q127992-CCFE47B4-6FD9-4EEC-A552-2A1EE24F0E47
23906,Q14232,statement/Q127992-DE7B9518-382D-403E-BC57-74233B2DE91E,http://www.wikidata.org/entity/statement/Q127992-DE7B9518-382D-403E-BC57-74233B2DE91E
23907,Q14232,statement/Q127992-F74F62D4-821E-4608-B0E4-A758099917D5,http://www.wikidata.org/entity/statement/Q127992-F74F62D4-821E-4608-B0E4-A758099917D5
23908,Q14232,Fortran,http://www.wikidata.org/entity/Q83303
23909,Q14232,American English,http://www.wikidata.org/entity/Q7976
23910,Q14232,Jean E. Sammet,http://www.wikidata.org/entity/Q14232
23911,Q14232,Jean E. Sammet,http://www.wikidata.org/entity/Q14232
23912,Q14232,2023-12-02T00:14:39Z,2023-12-02T00:14:39Z
23913,Q14232,obituary,http://www.wikidata.org/entity/Q309481
23914,Q14232,The New York Times,http://www.wikidata.org/entity/Q9684
23915,Q14232,statement/Q123577206-3E063D5A-B6B1-4E82-8C44-2AC0C84E2846,http://www.wikidata.org/entity/statement/Q123577206-3E063D5A-B6B1-4E82-8C44-2AC0C84E2846
23916,Q14232,statement/Q123577206-5B7D086D-33DE-467E-80A7-D064A551F5CC,http://www.wikidata.org/entity/statement/Q123577206-5B7D086D-33DE-467E-80A7-D064A551F5CC
23917,Q14232,statement/Q123577206-6E5C83A2-377A-4538-BB4F-394A98DA3E7D,http://www.wikidata.org/entity/statement/Q123577206-6E5C83A2-377A-4538-BB4F-394A98DA3E7D
23918,Q14232,statement/Q123577206-A376B278-B22A-4E5D-B043-28D456D92224,http://www.wikidata.org/entity/statement/Q123577206-A376B278-B22A-4E5D-B043-28D456D92224
23919,Q14232,statement/Q123577206-C17B839A-2575-47DA-A86A-5CDC164CD07C,http://www.wikidata.org/entity/statement/Q123577206-C17B839A-2575-47DA-A86A-5CDC164CD07C
23920,Q14232,statement/Q123577206-DE13F3E7-B464-450E-8CC6-FB32774ED287,http://www.wikidata.org/entity/statement/Q123577206-DE13F3E7-B464-450E-8CC6-FB32774ED287
23921,Q14232,statement/Q123577206-875EA837-149E-4309-BD37-87C72BFF9C84,http://www.wikidata.org/entity/statement/Q123577206-875EA837-149E-4309-BD37-87C72BFF9C84
23922,Q14232,statement/Q123577206-DE8E1CCE-295B-43EC-912A-DFE9314339C1,http://www.wikidata.org/entity/statement/Q123577206-DE8E1CCE-295B-43EC-912A-DFE9314339C1
23923,Q14232,statement/Q123577206-A7553D4A-7B35-4404-B337-7E9BAC82D032,http://www.wikidata.org/entity/statement/Q123577206-A7553D4A-7B35-4404-B337-7E9BAC82D032
23924,Q14232,statement/Q123577206-FD1EE7E7-CA56-4115-B25A-1E7554F90053,http://www.wikidata.org/entity/statement/Q123577206-FD1EE7E7-CA56-4115-B25A-1E7554F90053
23925,Q14232,100000005142973,100000005142973
23926,Q14232,"The New York Times article (June 4, 2017)","The New York Times article (June 4, 2017)"
23927,Q14232,article de The New York Times (4 juin 2017),article de The New York Times (4 juin 2017)
23928,Q14232,"Jean Sammet, Co-Designer of a Pioneering Computer Language, Dies at 89","Jean Sammet, Co-Designer of a Pioneering Computer Language, Dies at 89"
23929,Q14232,"Jean Sammet, Co-Designer of a Pioneering Computer Language, Dies at 89","Jean Sammet, Co-Designer of a Pioneering Computer Language, Dies at 89"
23930,Q14232,2017-06-04T00:00:00Z,2017-06-04T00:00:00Z
23931,Q14232,Steve Lohr,http://www.wikidata.org/entity/Q123598855
23932,Q14232,statement/Q5426889-266E3B0D-9220-4B7B-9F12-2CD69BABBA17,http://www.wikidata.org/entity/statement/Q5426889-266E3B0D-9220-4B7B-9F12-2CD69BABBA17
23933,Q14232,statement/Q5426889-ad159ac8-4359-c686-1196-bf0e0cfad525,http://www.wikidata.org/entity/statement/Q5426889-ad159ac8-4359-c686-1196-bf0e0cfad525
23934,Q14232,statement/Q5426889-82217638-829A-4912-AB3A-6B855B239A32,http://www.wikidata.org/entity/statement/Q5426889-82217638-829A-4912-AB3A-6B855B239A32
23935,Q14232,statement/Q5426889-02BA92C8-1138-4239-9A86-F417AE083352,http://www.wikidata.org/entity/statement/Q5426889-02BA92C8-1138-4239-9A86-F417AE083352
23936,Q14232,statement/Q5426889-2a33ba32-4bf5-578b-ea61-bc35ccfe94c8,http://www.wikidata.org/entity/statement/Q5426889-2a33ba32-4bf5-578b-ea61-bc35ccfe94c8
23937,Q14232,statement/q5426889-BE48AD44-054B-42F2-8855-6E9ADE28B0BA,http://www.wikidata.org/entity/statement/q5426889-BE48AD44-054B-42F2-8855-6E9ADE28B0BA
23938,Q14232,statement/Q5426889-e5d7c23c-48f8-6c20-1391-b87736d4145f,http://www.wikidata.org/entity/statement/Q5426889-e5d7c23c-48f8-6c20-1391-b87736d4145f
23939,Q14232,https://makg.org/entity/2780022772,https://makg.org/entity/2780022772
23940,Q14232,/m/07wm9v,/m/07wm9v
23941,Q14232,2780022772,2780022772
23942,Q14232,Formac,Formac
23943,Q14232,0,0
23944,Q14232,0,0
23945,Q14232,3,3
23946,Q14232,10,10
23947,Q14232,975,975
23948,Q14232,2021781856,2021781856
23949,Q14232,1964-01-01T00:00:00Z,1964-01-01T00:00:00Z
23950,Q14232,https://www.nytimes.com/2017/06/04/technology/obituary-jean-sammet-software-designer-cobol.html,https://www.nytimes.com/2017/06/04/technology/obituary-jean-sammet-software-designer-cobol.html
23951,Q14232,"Jean Sammet, Co-Designer of a Pioneering Computer Language, Dies at 89","Jean Sammet, Co-Designer of a Pioneering Computer Language, Dies at 89"
23952,Q14232,"Jean Sammet, Co-Designer of a Pioneering Computer Language, Dies at 89","Jean Sammet, Co-Designer of a Pioneering Computer Language, Dies at 89"
23953,Q14232,programming language,http://www.wikidata.org/entity/Q9143
23954,Q14232,yezh programmiñ,yezh programmiñ
23955,Q14232,प्रोग्रामिंग भाषा,प्रोग्रामिंग भाषा
23956,Q14232,ਪ੍ਰੋਗਰਾਮਿੰਗ ਭਾਸ਼ਾ,ਪ੍ਰੋਗਰਾਮਿੰਗ ਭਾਸ਼ਾ
23957,Q14232,שפת תכנות,שפת תכנות
23958,Q14232,statement/Q127992-CA6F2F19-C4D7-47A2-9A63-63188DCA8B12,http://www.wikidata.org/entity/statement/Q127992-CA6F2F19-C4D7-47A2-9A63-63188DCA8B12
23959,Q14232,statement/Q127992-61C90F11-B964-46E7-A7A5-1FA88F7E28A5,http://www.wikidata.org/entity/statement/Q127992-61C90F11-B964-46E7-A7A5-1FA88F7E28A5
23960,Q14232,statement/Q127992-01f5e16e-4034-68f8-00a2-6c99f1173a4a,http://www.wikidata.org/entity/statement/Q127992-01f5e16e-4034-68f8-00a2-6c99f1173a4a
23961,Q14232,statement/Q127992-01CA8760-E686-44FB-AA69-E38FDC84C1A8,http://www.wikidata.org/entity/statement/Q127992-01CA8760-E686-44FB-AA69-E38FDC84C1A8
23962,Q14232,statement/Q127992-05a8112e-4aeb-95c8-c99e-d8e78b50f2ed,http://www.wikidata.org/entity/statement/Q127992-05a8112e-4aeb-95c8-c99e-d8e78b50f2ed
23963,Q14232,statement/Q127992-13989C15-FB06-4DAA-9967-E60598888EFC,http://www.wikidata.org/entity/statement/Q127992-13989C15-FB06-4DAA-9967-E60598888EFC
23964,Q14232,statement/Q127992-27cf9e05-4ccf-4f54-7f7d-56e71edf6c61,http://www.wikidata.org/entity/statement/Q127992-27cf9e05-4ccf-4f54-7f7d-56e71edf6c61
23965,Q14232,statement/Q127992-1d6f2da1-48f8-86df-d015-8ba45cc7472f,http://www.wikidata.org/entity/statement/Q127992-1d6f2da1-48f8-86df-d015-8ba45cc7472f
23966,Q14232,statement/Q127992-2D3E49F8-B394-4DA0-857D-8BF39E117EBA,http://www.wikidata.org/entity/statement/Q127992-2D3E49F8-B394-4DA0-857D-8BF39E117EBA
23967,Q14232,statement/Q127992-307753fc-4260-5c0a-0265-b3aa8a713dfb,http://www.wikidata.org/entity/statement/Q127992-307753fc-4260-5c0a-0265-b3aa8a713dfb
23968,Q14232,statement/Q127992-3C2F142C-7F49-415B-BC17-DE5953DA6D8B,http://www.wikidata.org/entity/statement/Q127992-3C2F142C-7F49-415B-BC17-DE5953DA6D8B
23969,Q14232,statement/Q127992-5402406A-9501-425E-AA0A-AB228F638A67,http://www.wikidata.org/entity/statement/Q127992-5402406A-9501-425E-AA0A-AB228F638A67
23970,Q14232,statement/Q127992-672E993D-BD50-4615-ACC5-5C632A843E59,http://www.wikidata.org/entity/statement/Q127992-672E993D-BD50-4615-ACC5-5C632A843E59
23971,Q14232,statement/Q127992-65cd4439-41ba-bc1c-96b0-558782fa98f4,http://www.wikidata.org/entity/statement/Q127992-65cd4439-41ba-bc1c-96b0-558782fa98f4
23972,Q14232,statement/Q127992-691DD740-4C10-4989-BE59-74B2DE592E40,http://www.wikidata.org/entity/statement/Q127992-691DD740-4C10-4989-BE59-74B2DE592E40
23973,Q14232,statement/Q127992-66D8BDC9-3592-4037-A48C-1A7D38CC4168,http://www.wikidata.org/entity/statement/Q127992-66D8BDC9-3592-4037-A48C-1A7D38CC4168
23974,Q14232,statement/Q127992-68978DF1-B53E-417A-9C44-CC71B7FE0BC8,http://www.wikidata.org/entity/statement/Q127992-68978DF1-B53E-417A-9C44-CC71B7FE0BC8
23975,Q14232,statement/Q127992-6d4e5797-3127-4be5-941b-c586368e8530,http://www.wikidata.org/entity/statement/Q127992-6d4e5797-3127-4be5-941b-c586368e8530
23976,Q14232,statement/Q127992-73259276-5093-48A8-A60B-BB5C9DF625AA,http://www.wikidata.org/entity/statement/Q127992-73259276-5093-48A8-A60B-BB5C9DF625AA
23977,Q14232,statement/Q127992-734F03B4-24B6-4AEA-B62F-073937BA8707,http://www.wikidata.org/entity/statement/Q127992-734F03B4-24B6-4AEA-B62F-073937BA8707
23978,Q14232,statement/Q127992-7419D376-6BA5-42C7-9E73-87F989B4D855,http://www.wikidata.org/entity/statement/Q127992-7419D376-6BA5-42C7-9E73-87F989B4D855
23979,Q14232,statement/Q127992-7c15eab6-fb34-4c42-8b70-1721a41ab92d,http://www.wikidata.org/entity/statement/Q127992-7c15eab6-fb34-4c42-8b70-1721a41ab92d
23980,Q14232,statement/Q127992-81b18feb-42a2-b840-d284-3d1535216cb7,http://www.wikidata.org/entity/statement/Q127992-81b18feb-42a2-b840-d284-3d1535216cb7
23981,Q14232,statement/Q127992-817BCD29-A73B-4777-B254-0B20B6376B9F,http://www.wikidata.org/entity/statement/Q127992-817BCD29-A73B-4777-B254-0B20B6376B9F
23982,Q14232,statement/Q127992-84245fc2-499f-bf90-0145-5caba5330222,http://www.wikidata.org/entity/statement/Q127992-84245fc2-499f-bf90-0145-5caba5330222
23983,Q14232,statement/Q127992-9D471184-57EA-4527-ABBD-820DD1FD3A16,http://www.wikidata.org/entity/statement/Q127992-9D471184-57EA-4527-ABBD-820DD1FD3A16
23984,Q14232,statement/Q127992-A20506F7-07EE-4F5B-84F7-E332F4012A4C,http://www.wikidata.org/entity/statement/Q127992-A20506F7-07EE-4F5B-84F7-E332F4012A4C
23985,Q14232,statement/Q127992-AC4C9930-98C1-47A9-8631-BFED20DBBA4D,http://www.wikidata.org/entity/statement/Q127992-AC4C9930-98C1-47A9-8631-BFED20DBBA4D
23986,Q14232,statement/Q127992-B650761C-7517-4491-AE0D-CF92F06BA285,http://www.wikidata.org/entity/statement/Q127992-B650761C-7517-4491-AE0D-CF92F06BA285
23987,Q14232,statement/Q127992-ab70ab35-4b8b-18cd-2f3c-e19767629163,http://www.wikidata.org/entity/statement/Q127992-ab70ab35-4b8b-18cd-2f3c-e19767629163
23988,Q14232,statement/Q127992-c0c40373-4d58-b747-ba28-fc79d919f309,http://www.wikidata.org/entity/statement/Q127992-c0c40373-4d58-b747-ba28-fc79d919f309
23989,Q14232,statement/Q127992-B06BFC98-AF0B-4F69-95FE-1CB9BB655D1F,http://www.wikidata.org/entity/statement/Q127992-B06BFC98-AF0B-4F69-95FE-1CB9BB655D1F
23990,Q14232,statement/Q127992-c20db61e-df3f-4709-a689-53ea59d40f0f,http://www.wikidata.org/entity/statement/Q127992-c20db61e-df3f-4709-a689-53ea59d40f0f
23991,Q14232,statement/Q127992-C6234A1E-5431-4414-8E38-5BC235CEA48F,http://www.wikidata.org/entity/statement/Q127992-C6234A1E-5431-4414-8E38-5BC235CEA48F
23992,Q14232,statement/Q127992-CFF8F135-AA01-42DC-BB7F-37DC949C0A68,http://www.wikidata.org/entity/statement/Q127992-CFF8F135-AA01-42DC-BB7F-37DC949C0A68
23993,Q14232,statement/Q127992-CB052D26-6F7D-43AE-A432-0FBE42C31BCD,http://www.wikidata.org/entity/statement/Q127992-CB052D26-6F7D-43AE-A432-0FBE42C31BCD
23994,Q14232,statement/Q127992-d55c40a9-4fb2-fa67-573b-da2497fc9432,http://www.wikidata.org/entity/statement/Q127992-d55c40a9-4fb2-fa67-573b-da2497fc9432
23995,Q14232,statement/Q127992-d46dad2f-4bef-a706-ef40-e230ca5200b6,http://www.wikidata.org/entity/statement/Q127992-d46dad2f-4bef-a706-ef40-e230ca5200b6
23996,Q14232,statement/Q127992-d337706f-4208-c85a-cbc3-b6dda6b699d4,http://www.wikidata.org/entity/statement/Q127992-d337706f-4208-c85a-cbc3-b6dda6b699d4
23997,Q14232,statement/Q127992-D9A2F0B3-5E01-4D34-B96E-81007B11B960,http://www.wikidata.org/entity/statement/Q127992-D9A2F0B3-5E01-4D34-B96E-81007B11B960
23998,Q14232,statement/Q127992-deb940db-a8ee-44d1-81f0-54389bd7d7b9,http://www.wikidata.org/entity/statement/Q127992-deb940db-a8ee-44d1-81f0-54389bd7d7b9
23999,Q14232,statement/Q127992-e14f26e9-b036-4ac8-a0dd-5aa71214e31a,http://www.wikidata.org/entity/statement/Q127992-e14f26e9-b036-4ac8-a0dd-5aa71214e31a
24000,Q14232,statement/Q127992-e239f367-15b9-4058-9950-9cc6822d9bd8,http://www.wikidata.org/entity/statement/Q127992-e239f367-15b9-4058-9950-9cc6822d9bd8
24001,Q14232,statement/Q127992-e3e6e384-cf7f-43eb-840b-be3d654c2026,http://www.wikidata.org/entity/statement/Q127992-e3e6e384-cf7f-43eb-840b-be3d654c2026
24002,Q14232,statement/Q127992-e5b81d86-d3a1-4b43-a14f-1b9a9d85441c,http://www.wikidata.org/entity/statement/Q127992-e5b81d86-d3a1-4b43-a14f-1b9a9d85441c
24003,Q14232,statement/Q127992-EE4EF52A-D3CE-4E41-8919-53806ADCDA11,http://www.wikidata.org/entity/statement/Q127992-EE4EF52A-D3CE-4E41-8919-53806ADCDA11
24004,Q14232,statement/Q127992-eaf52e84-41ee-9d81-2c3b-6a8fad72051e,http://www.wikidata.org/entity/statement/Q127992-eaf52e84-41ee-9d81-2c3b-6a8fad72051e
24005,Q14232,statement/Q127992-F0B7494E-A0AA-4719-B2CF-AAFC29E4F736,http://www.wikidata.org/entity/statement/Q127992-F0B7494E-A0AA-4719-B2CF-AAFC29E4F736
24006,Q14232,statement/Q127992-F0F6358F-1CCF-4AE4-8B0F-80C303FCA811,http://www.wikidata.org/entity/statement/Q127992-F0F6358F-1CCF-4AE4-8B0F-80C303FCA811
24007,Q14232,statement/Q127992-f8b02484-414b-a6eb-8605-c5cf1946ff82,http://www.wikidata.org/entity/statement/Q127992-f8b02484-414b-a6eb-8605-c5cf1946ff82
24008,Q14232,programmeringssprog,programmeringssprog
24009,Q14232,linguaggio di programmazione,linguaggio di programmazione
24010,Q14232,പ്രോഗ്രാമിങ് ഭാഷ,പ്രോഗ്രാമിങ് ഭാഷ
24011,Q14232,llenguatge de programació,llenguatge de programació
24012,Q14232,FORMAC,FORMAC
24013,Q14232,FORMAC,FORMAC
24014,Q14232,FORMAC,FORMAC
24015,Q14232,computer algebra system based on FORTRAN,computer algebra system based on FORTRAN
24016,Q14232,FORMAC,FORMAC
24017,Q14232,FORMAC,FORMAC
24018,Q14232,FORMAC,FORMAC
24019,Q14232,FORMAC,FORMAC
24020,Q14232,lenguaje de programación,lenguaje de programación
24021,Q14232,FORMAC,FORMAC
24022,Q14232,ohjelmointikieli,ohjelmointikieli
24023,Q14232,FORMAC,FORMAC
24024,Q14232,langage de programmation,langage de programmation
24025,Q14232,FORMAC,FORMAC
24026,Q14232,FORMAC,FORMAC
24027,Q14232,FORMAC,FORMAC
24028,Q14232,FORMAC,FORMAC
24029,Q14232,FORMAC,FORMAC
24030,Q14232,FORMAC,FORMAC
24031,Q14232,FORMAC,FORMAC
24032,Q14232,FORMAC,FORMAC
24033,Q14232,programovací jazyk,programovací jazyk
24034,Q14232,programmeertaal,programmeertaal
24035,Q14232,język programowania,język programowania
24036,Q14232,linguagem de programação,linguagem de programação
24037,Q14232,limbaj de programare,limbaj de programare
24038,Q14232,programovací jazyk,programovací jazyk
24039,Q14232,programmeringsspråk,programmeringsspråk
24040,Q14232,5,5
24041,Q14232,7,7
24042,Q14232,Programmiersprache,Programmiersprache
24043,Q14232,1729778975,1729778975
24044,Q14232,2022-09-16T10:55:00Z,2022-09-16T10:55:00Z
24045,Q14232,statement/Q127992-0ACAB03C-5D4E-4ACF-BF25-C9BAD214F9AF,http://www.wikidata.org/entity/statement/Q127992-0ACAB03C-5D4E-4ACF-BF25-C9BAD214F9AF
24046,Q14232,statement/Q127992-73810207-8745-47C3-84DB-C0E7AE764FA0,http://www.wikidata.org/entity/statement/Q127992-73810207-8745-47C3-84DB-C0E7AE764FA0
24047,Q14232,statement/Q127992-7C72C758-3771-4AA0-8F8E-B8C0AF4FE337,http://www.wikidata.org/entity/statement/Q127992-7C72C758-3771-4AA0-8F8E-B8C0AF4FE337
24048,Q14232,statement/Q127992-8E490496-886B-4EAE-BD62-2AE5814D480B,http://www.wikidata.org/entity/statement/Q127992-8E490496-886B-4EAE-BD62-2AE5814D480B
24049,Q14232,statement/Q127992-9C88A880-8B5B-4F3F-98F6-1BE879CF9E3E,http://www.wikidata.org/entity/statement/Q127992-9C88A880-8B5B-4F3F-98F6-1BE879CF9E3E
